Id_solucion,Solute_Mol_Mass,Num_Cations,Num_Anions,Cation,Anion,Temperature_C,Solvent_Mol_Mass,Molal,Molal_Activity_Coefficient,Osmotic_Coefficient,Solvent_Activity,T_Comportamiento
164,263.609,1,3,Gd,Cl,25,18.01528,3.4,4.8534,2.7014,0.515888821,1
164,263.609,1,3,Gd,Cl,25,18.01528,3.5,5.3559,2.7499,0.499792134,1
164,263.609,1,3,Gd,Cl,25,18.01528,3.59,5.8457,2.7925,0.485576711,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.1,0.3367,0.7917,0.994311243,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.2,0.2978,0.8089,0.988409691,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.3,0.2863,0.8414,0.981974439,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.4,0.287,0.8837,0.974849674,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.5,0.2949,0.932,0.96697755,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.6,0.3083,0.984,0.958347339,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.7,0.3261,1.0387,0.948953956,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.8,0.3482,1.0954,0.938803582,1
165,265.284,1,3,Tb,Cl,25,18.01528,0.9,0.3747,1.1542,0.927877091,1
165,265.284,1,3,Tb,Cl,25,18.01528,1,0.406,1.2149,0.91617581,1
165,265.284,1,3,Tb,Cl,25,18.01528,1.2,0.4849,1.3422,0.890417344,1
165,265.284,1,3,Tb,Cl,25,18.01528,1.4,0.5905,1.4766,0.861596686,1
165,265.284,1,3,Tb,Cl,25,18.01528,1.5,0.6556,1.5458,0.846125149,1
165,265.284,1,3,Tb,Cl,25,18.01528,1.6,0.7301,1.6161,0.82999716,1
165,265.284,1,3,Tb,Cl,25,18.01528,1.8,0.9123,1.758,0.796100376,1
165,265.284,1,3,Tb,Cl,25,18.01528,2,1.1469,1.8997,0.760492522,1
165,265.284,1,3,Tb,Cl,25,18.01528,2.2,1.4452,2.0386,0.72383776,1
165,265.284,1,3,Tb,Cl,25,18.01528,2.4,1.8198,2.1729,0.686742414,1
165,265.284,1,3,Tb,Cl,25,18.01528,2.5,2.0399,2.2379,0.668202505,1
165,265.284,1,3,Tb,Cl,25,18.01528,2.6,2.2843,2.3013,0.649749094,1
165,265.284,1,3,Tb,Cl,25,18.01528,2.8,2.8544,2.4231,0.613293294,1
165,265.284,1,3,Tb,Cl,25,18.01528,3,3.5476,2.5384,0.577665672,1
165,265.284,1,3,Tb,Cl,25,18.01528,3.2,4.3843,2.6473,0.543103158,1
165,265.284,1,3,Tb,Cl,25,18.01528,3.4,5.3886,2.7506,0.509707626,1
165,265.284,1,3,Tb,Cl,25,18.01528,3.5,5.9624,2.8003,0.493478987,1
165,265.284,1,3,Tb,Cl,25,18.01528,3.572,6.4083,2.8354,0.481986584,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.1,0.3408,0.7937,0.994297322,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.2,0.3008,0.8087,0.988412656,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.3,0.2892,0.8412,0.981979349,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.4,0.2902,0.8846,0.974824329,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.5,0.2988,0.9342,0.966900195,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.6,0.3128,0.9873,0.958210305,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.7,0.3313,1.0427,0.948762287,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.8,0.3541,1.0999,0.938560463,1
166,268.859,1,3,Dy,Cl,25,18.01528,0.9,0.3813,1.1588,0.927600625,1
166,268.859,1,3,Dy,Cl,25,18.01528,1,0.4134,1.2196,0.915865279,1
166,268.859,1,3,Dy,Cl,25,18.01528,1.2,0.4944,1.3475,0.890009627,1
166,268.859,1,3,Dy,Cl,25,18.01528,1.4,0.6037,1.4834,0.861005833,1
166,268.859,1,3,Dy,Cl,25,18.01528,1.5,0.6713,1.5539,0.845384268,1
166,268.859,1,3,Dy,Cl,25,18.01528,1.6,0.7492,1.6256,0.82908881,1
166,268.859,1,3,Dy,Cl,25,18.01528,1.8,0.9408,1.7712,0.794738619,1
166,268.859,1,3,Dy,Cl,25,18.01528,2,1.1895,1.917,0.758598976,1
166,268.859,1,3,Dy,Cl,25,18.01528,2.2,1.508,2.0601,0.721374398,1
166,268.859,1,3,Dy,Cl,25,18.01528,2.4,1.9103,2.1984,0.683720548,1
166,268.859,1,3,Dy,Cl,25,18.01528,2.5,2.1477,2.2652,0.664924353,1
166,268.859,1,3,Dy,Cl,25,18.01528,2.6,2.4122,2.3305,0.646204023,1
166,268.859,1,3,Dy,Cl,25,18.01528,2.8,3.0316,2.4558,0.609260105,1
166,268.859,1,3,Dy,Cl,25,18.01528,3,3.7898,2.5745,0.573175114,1
166,268.859,1,3,Dy,Cl,25,18.01528,3.2,4.7128,2.6872,0.538129522,1
166,268.859,1,3,Dy,Cl,25,18.01528,3.4,5.8331,2.7949,0.504205175,1
166,268.859,1,3,Dy,Cl,25,18.01528,3.5,6.4798,2.8473,0.487663822,1
166,268.859,1,3,Dy,Cl,25,18.01528,3.6,7.1922,2.8988,0.471419464,1
166,268.859,1,3,Dy,Cl,25,18.01528,3.631,7.4275,2.9147,0.466432017,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.1,0.3451,0.8017,0.994239655,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.2,0.3083,0.8214,0.988231793,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.3,0.298,0.8541,0.981705415,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.4,0.2995,0.8956,0.974515358,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.5,0.3084,0.9429,0.966597602,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.6,0.3226,0.9941,0.957928633,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.7,0.3417,1.0484,0.948490031,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.8,0.3653,1.1051,0.938278937,1
167,271.289,1,3,Ho,Cl,25,18.01528,0.9,0.3937,1.1642,0.927276021,1
167,271.289,1,3,Ho,Cl,25,18.01528,1,0.4273,1.2256,0.915469711,1
167,271.289,1,3,Ho,Cl,25,18.01528,1.2,0.5126,1.3552,0.889417077,1
167,271.289,1,3,Ho,Cl,25,18.01528,1.4,0.6277,1.4928,0.860189986,1
167,271.289,1,3,Ho,Cl,25,18.01528,1.5,0.6991,1.5639,0.844470901,1
167,271.289,1,3,Ho,Cl,25,18.01528,1.6,0.7812,1.6363,0.828066346,1
167,271.289,1,3,Ho,Cl,25,18.01528,1.8,0.9835,1.7832,0.793502173,1
167,271.289,1,3,Ho,Cl,25,18.01528,2,1.2473,1.9307,0.757102221,1
167,271.289,1,3,Ho,Cl,25,18.01528,2.2,1.5875,2.0763,0.719524285,1
167,271.289,1,3,Ho,Cl,25,18.01528,2.4,2.0214,2.2182,0.681383492,1
167,271.289,1,3,Ho,Cl,25,18.01528,2.5,2.2796,2.2872,0.662294472,1
167,271.289,1,3,Ho,Cl,25,18.01528,2.6,2.5689,2.3549,0.643256322,1
167,271.289,1,3,Ho,Cl,25,18.01528,2.8,3.2532,2.4858,0.605583393,1
167,271.289,1,3,Ho,Cl,25,18.01528,3,4.1013,2.6107,0.568706952,1
167,271.289,1,3,Ho,Cl,25,18.01528,3.2,5.1448,2.7296,0.532893333,1
167,271.289,1,3,Ho,Cl,25,18.01528,3.4,6.4215,2.843,0.498297994,1
167,271.289,1,3,Ho,Cl,25,18.01528,3.5,7.161,2.8978,0.481492319,1
167,271.289,1,3,Ho,Cl,25,18.01528,3.6,7.9765,2.9514,0.465030632,1
167,271.289,1,3,Ho,Cl,25,18.01528,3.696,8.8374,3.0019,0.449544694,1
168,273.618,1,3,Er,Cl,25,18.01528,0.1,0.3417,0.7968,0.994274454,1
168,273.618,1,3,Er,Cl,25,18.01528,0.2,0.3035,0.8146,0.988328645,1
168,273.618,1,3,Er,Cl,25,18.01528,0.3,0.2926,0.8475,0.981844827,1
168,273.618,1,3,Er,Cl,25,18.01528,0.4,0.2939,0.89,0.974672268,1
168,273.618,1,3,Er,Cl,25,18.01528,0.5,0.3026,0.9386,0.966747437,1
168,273.618,1,3,Er,Cl,25,18.01528,0.6,0.3168,0.9911,0.958053171,1
168,273.618,1,3,Er,Cl,25,18.01528,0.7,0.3356,1.0462,0.948595319,1
168,273.618,1,3,Er,Cl,25,18.01528,0.8,0.359,1.1036,0.938360571,1
168,273.618,1,3,Er,Cl,25,18.01528,0.9,0.387,1.1632,0.927336296,1
168,273.618,1,3,Er,Cl,25,18.01528,1,0.4202,1.225,0.915509077,1
168,273.618,1,3,Er,Cl,25,18.01528,1.2,0.5043,1.3552,0.889417077,1
168,273.618,1,3,Er,Cl,25,18.01528,1.4,0.6182,1.4938,0.860103111,1
168,273.618,1,3,Er,Cl,25,18.01528,1.5,0.689,1.5656,0.844316377,1
168,273.618,1,3,Er,Cl,25,18.01528,1.6,0.7707,1.6388,0.827827897,1
168,273.618,1,3,Er,Cl,25,18.01528,1.8,0.9727,1.7878,0.793028594,1
168,273.618,1,3,Er,Cl,25,18.01528,2,1.2374,1.9377,0.75633869,1
168,273.618,1,3,Er,Cl,25,18.01528,2.2,1.5806,2.0861,0.718407013,1
168,273.618,1,3,Er,Cl,25,18.01528,2.4,2.0208,2.2311,0.67986502,1
168,273.618,1,3,Er,Cl,25,18.01528,2.5,2.2839,2.3018,0.660554266,1
168,273.618,1,3,Er,Cl,25,18.01528,2.6,2.5798,2.3712,0.641295455,1
168,273.618,1,3,Er,Cl,25,18.01528,2.8,3.2835,2.5058,0.603144787,1
168,273.618,1,3,Er,Cl,25,18.01528,3,4.1632,2.6349,0.565739248,1
168,273.618,1,3,Er,Cl,25,18.01528,3.2,5.2568,2.7586,0.529341763,1
168,273.618,1,3,Er,Cl,25,18.01528,3.4,6.6114,2.8777,0.494079423,1
168,273.618,1,3,Er,Cl,25,18.01528,3.5,7.4044,2.9357,0.476911662,1
168,273.618,1,3,Er,Cl,25,18.01528,3.6,8.2857,2.9928,0.460062927,1
168,273.618,1,3,Er,Cl,25,18.01528,3.783,10.161,3.0955,0.430049053,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.1,0.3412,0.7953,0.994285391,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.2,0.3022,0.8119,0.98836719,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.3,0.2911,0.845,0.98189883,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.4,0.2925,0.8884,0.974717104,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.5,0.3014,0.9381,0.966764838,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.6,0.3158,0.9914,0.958040717,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.7,0.3348,1.0472,0.948546942,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.8,0.3584,1.1051,0.938278937,1
169,275.293,1,3,Tm,Cl,25,18.01528,0.9,0.3865,1.1649,0.927233368,1
169,275.293,1,3,Tm,Cl,25,18.01528,1,0.4198,1.2268,0.915390069,1
169,275.293,1,3,Tm,Cl,25,18.01528,1.2,0.5042,1.3574,0.889248104,1
169,275.293,1,3,Tm,Cl,25,18.01528,1.4,0.6188,1.4967,0.859851998,1
169,275.293,1,3,Tm,Cl,25,18.01528,1.5,0.6901,1.5691,0.843996442,1
169,275.293,1,3,Tm,Cl,25,18.01528,1.6,0.7726,1.6429,0.827436427,1
169,275.293,1,3,Tm,Cl,25,18.01528,1.8,0.9773,1.7935,0.792442762,1
169,275.293,1,3,Tm,Cl,25,18.01528,2,1.2467,1.9455,0.755489043,1
169,275.293,1,3,Tm,Cl,25,18.01528,2.2,1.5975,2.0962,0.717257764,1
169,275.293,1,3,Tm,Cl,25,18.01528,2.4,2.0494,2.2436,0.67839674,1
169,275.293,1,3,Tm,Cl,25,18.01528,2.5,2.3206,2.3157,0.658902307,1
169,275.293,1,3,Tm,Cl,25,18.01528,2.6,2.6263,2.3864,0.639471644,1
169,275.293,1,3,Tm,Cl,25,18.01528,2.8,3.3565,2.5239,0.600946119,1
169,275.293,1,3,Tm,Cl,25,18.01528,3,4.2752,2.6562,0.563140571,1
169,275.293,1,3,Tm,Cl,25,18.01528,3.2,5.426,2.7836,0.526298888,1
169,275.293,1,3,Tm,Cl,25,18.01528,3.4,6.8646,2.9069,0.490557392,1
169,275.293,1,3,Tm,Cl,25,18.01528,3.5,7.7133,2.9673,0.473125783,1
169,275.293,1,3,Tm,Cl,25,18.01528,3.6,8.6621,3.0271,0.455987446,1
169,275.293,1,3,Tm,Cl,25,18.01528,3.8,10.911,3.1452,0.422630502,1
169,275.293,1,3,Tm,Cl,25,18.01528,3.879,11.95,3.1914,0.409804116,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.1,0.3383,0.7933,0.994299311,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.2,0.2996,0.8108,0.988383004,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.3,0.2885,0.844,0.98191945,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.4,0.2897,0.8871,0.974754144,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.5,0.2983,0.9364,0.966823813,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.6,0.3124,0.9896,0.958115447,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.7,0.3313,1.0456,0.948623777,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.8,0.3546,1.1038,0.938349311,1
170,279.399,1,3,Yb,Cl,25,18.01528,0.9,0.3827,1.1643,0.927269531,1
170,279.399,1,3,Yb,Cl,25,18.01528,1,0.4158,1.2269,0.915383661,1
170,279.399,1,3,Yb,Cl,25,18.01528,1.2,0.5002,1.3588,0.889140512,1
170,279.399,1,3,Yb,Cl,25,18.01528,1.4,0.6147,1.499,0.859652535,1
170,279.399,1,3,Yb,Cl,25,18.01528,1.5,0.6859,1.5718,0.843750031,1
170,279.399,1,3,Yb,Cl,25,18.01528,1.6,0.7683,1.646,0.827141085,1
170,279.399,1,3,Yb,Cl,25,18.01528,1.8,0.9727,1.7971,0.792072778,1
170,279.399,1,3,Yb,Cl,25,18.01528,2,1.2421,1.9497,0.755032111,1
170,279.399,1,3,Yb,Cl,25,18.01528,2.2,1.5938,2.1014,0.716666987,1
170,279.399,1,3,Yb,Cl,25,18.01528,2.4,2.0487,2.2502,0.677622453,1
170,279.399,1,3,Yb,Cl,25,18.01528,2.5,2.3225,2.3231,0.658024575,1
170,279.399,1,3,Yb,Cl,25,18.01528,2.6,2.632,2.395,0.638441646,1
170,279.399,1,3,Yb,Cl,25,18.01528,2.8,3.3747,2.535,0.599601507,1
170,279.399,1,3,Yb,Cl,25,18.01528,3,4.3147,2.6701,0.561450874,1
170,279.399,1,3,Yb,Cl,25,18.01528,3.2,5.4991,2.8007,0.524227777,1
170,279.399,1,3,Yb,Cl,25,18.01528,3.4,6.9878,2.9273,0.488111703,1
170,279.399,1,3,Yb,Cl,25,18.01528,3.5,7.8692,2.9893,0.470507679,1
170,279.399,1,3,Yb,Cl,25,18.01528,3.6,8.8565,3.0506,0.453215749,1
170,279.399,1,3,Yb,Cl,25,18.01528,3.8,11.203,3.1715,0.419597651,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.1,0.3431,0.7972,0.994271471,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.2,0.3041,0.8134,0.988345447,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.3,0.2928,0.8456,0.981886066,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.4,0.2939,0.8882,0.974722952,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.5,0.3027,0.9372,0.966795775,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.6,0.317,0.9902,0.958090536,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.7,0.336,1.0459,0.948609548,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.8,0.3596,1.1039,0.93834368,1
171,281.326,1,3,Lu,Cl,25,18.01528,0.9,0.3879,1.164,0.927288076,1
171,281.326,1,3,Lu,Cl,25,18.01528,1,0.4214,1.2263,0.915423023,1
171,281.326,1,3,Lu,Cl,25,18.01528,1.2,0.5066,1.3577,0.889224984,1
171,281.326,1,3,Lu,Cl,25,18.01528,1.4,0.6223,1.4978,0.85975656,1
171,281.326,1,3,Lu,Cl,25,18.01528,1.5,0.6944,1.5706,0.843859726,1
171,281.326,1,3,Lu,Cl,25,18.01528,1.6,0.7778,1.6449,0.827246139,1
171,281.326,1,3,Lu,Cl,25,18.01528,1.8,0.9851,1.7965,0.792134562,1
171,281.326,1,3,Lu,Cl,25,18.01528,2,1.2587,1.9497,0.755032111,1
171,281.326,1,3,Lu,Cl,25,18.01528,2.2,1.6162,2.1021,0.716587441,1
171,281.326,1,3,Lu,Cl,25,18.01528,2.4,2.0793,2.2516,0.677458488,1
171,281.326,1,3,Lu,Cl,25,18.01528,2.5,2.3583,2.325,0.657799569,1
171,281.326,1,3,Lu,Cl,25,18.01528,2.6,2.6738,2.3972,0.638178662,1
171,281.326,1,3,Lu,Cl,25,18.01528,2.8,3.4321,2.5381,0.599226873,1
171,281.326,1,3,Lu,Cl,25,18.01528,3,4.394,2.6744,0.560928967,1
171,281.326,1,3,Lu,Cl,25,18.01528,3.2,5.6101,2.8064,0.523539394,1
171,281.326,1,3,Lu,Cl,25,18.01528,3.4,7.1454,2.9349,0.487203685,1
171,281.326,1,3,Lu,Cl,25,18.01528,3.5,8.0581,2.9981,0.46946431,1
171,281.326,1,3,Lu,Cl,25,18.01528,3.6,9.0839,3.0608,0.452018125,1
171,281.326,1,3,Lu,Cl,25,18.01528,3.8,11.536,3.185,0.418049263,1
172,195.265,1,3,Y,Cl,25,18.01528,0.1,0.3385,0.7941,0.994294339,1
172,195.265,1,3,Y,Cl,25,18.01528,0.2,0.3004,0.8129,0.988352365,1
172,195.265,1,3,Y,Cl,25,18.01528,0.3,0.2897,0.8465,0.981866428,1
172,195.265,1,3,Y,Cl,25,18.01528,0.4,0.2911,0.8897,0.97468104,1
172,195.265,1,3,Y,Cl,25,18.01528,0.5,0.2999,0.939,0.966732936,1
172,195.265,1,3,Y,Cl,25,18.01528,0.6,0.3143,0.9921,0.958011976,1
172,195.265,1,3,Y,Cl,25,18.01528,0.7,0.3333,1.048,0.948509001,1
172,195.265,1,3,Y,Cl,25,18.01528,0.8,0.3569,1.1062,0.938219827,1
172,195.265,1,3,Y,Cl,25,18.01528,0.9,0.3852,1.1666,0.927131378,1
172,195.265,1,3,Y,Cl,25,18.01528,1,0.4187,1.2292,0.91523172,1
172,195.265,1,3,Y,Cl,25,18.01528,1.2,0.5038,1.3609,0.888978703,1
172,195.265,1,3,Y,Cl,25,18.01528,1.4,0.6189,1.5006,0.859513283,1
172,195.265,1,3,Y,Cl,25,18.01528,1.5,0.6905,1.5731,0.843631914,1
172,195.265,1,3,Y,Cl,25,18.01528,1.6,0.7731,1.6468,0.827064991,1
172,195.265,1,3,Y,Cl,25,18.01528,1.8,0.9777,1.7968,0.792103669,1
172,195.265,1,3,Y,Cl,25,18.01528,2,1.2467,1.948,0.755217116,1
172,195.265,1,3,Y,Cl,25,18.01528,2.2,1.5968,2.0981,0.717041902,1
172,195.265,1,3,Y,Cl,25,18.01528,2.4,2.0481,2.2451,0.67822038,1
172,195.265,1,3,Y,Cl,25,18.01528,2.5,2.319,2.3171,0.658736284,1
172,195.265,1,3,Y,Cl,25,18.01528,2.6,2.6247,2.3879,0.639291978,1
172,195.265,1,3,Y,Cl,25,18.01528,2.8,3.3557,2.5256,0.60074003,1
172,195.265,1,3,Y,Cl,25,18.01528,3,4.2762,2.6582,0.562896784,1
172,195.265,1,3,Y,Cl,25,18.01528,3.2,5.4295,2.7859,0.526020023,1
172,195.265,1,3,Y,Cl,25,18.01528,3.4,6.869,2.9091,0.490293053,1
172,195.265,1,3,Y,Cl,25,18.01528,3.5,7.7164,2.9692,0.472898737,1
172,195.265,1,3,Y,Cl,25,18.01528,3.6,8.6618,3.0285,0.455821497,1
172,195.265,1,3,Y,Cl,25,18.01528,3.8,10.892,3.1448,0.422676571,1
172,195.265,1,3,Y,Cl,25,18.01528,3.942,12.798,3.2259,0.399970294,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.1,0.368,0.835,0.994001066,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.2,0.348,0.882,0.987368456,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.3,0.354,0.935,0.979989913,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.4,0.371,0.994,0.971754576,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.5,0.397,1.057,0.962632076,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.6,0.431,1.122,0.952645907,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.7,0.472,1.189,0.941787136,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.8,0.519,1.255,0.930206197,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,0.9,0.574,1.321,0.917894334,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,1,0.635,1.385,0.905013879,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,1.1,0.703,1.447,0.891633594,1
173,548.41,1,3,Yb,C2H5SO4,25,18.01528,1.2,0.778,1.507,0.877818874,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.1,0.369,0.836,0.993994108,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.2,0.35,0.883,0.987354633,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.3,0.355,0.937,0.979947775,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.4,0.373,0.996,0.971699188,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.5,0.4,1.059,0.962562769,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.6,0.434,1.124,0.952563983,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.7,0.475,1.191,0.941692021,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.8,0.523,1.257,0.9300983,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,0.9,0.578,1.323,0.917775015,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,1,0.64,1.387,0.904883566,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,1.1,0.708,1.449,0.891492727,1
174,550.34,1,3,Lu,C2H5SO4,25,18.01528,1.2,0.783,1.509,0.877667025,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.1,0.364,0.831,0.994029892,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.2,0.344,0.877,0.987439549,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.3,0.348,0.928,0.980137903,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.4,0.363,0.986,0.971979077,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.5,0.388,1.047,0.962978686,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.6,0.419,1.111,0.953099475,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.7,0.457,1.175,0.942452273,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.8,0.501,1.24,0.931010243,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,0.9,0.551,1.303,0.918966142,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,1,0.607,1.365,0.90631985,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,1.1,0.669,1.425,0.89318996,1
175,464.28,1,3,Y,C2H5SO4,25,18.01528,1.2,0.737,1.482,0.879718772,1
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.01,0.522,0.9126,0.999836013,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.03,0.385,0.7487,0.999595082,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.05,0.323,0.7116,0.999359205,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.07,0.293,0.7089,0.999106399,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.1,0.26,0.6968,0.998745787,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.15,0.228,0.6902,0.998136738,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.2,0.207,0.6838,0.997539033,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.25,0.193,0.683,0.996928726,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.3,0.181,0.6801,0.996330748,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.5,0.153,0.6758,0.993931488,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,0.75,0.135,0.6887,0.990738158,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,1,0.127,0.7055,0.987370431,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,1.2,0.123,0.7284,0.984376336,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,1.3,0.122,0.7424,0.982763282,8
176,332.33,3,1,K,Co(CN)6,25,18.01528,1.311,0.122,0.7425,0.982616861,8
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.01,0.152,0.4787,0.999569093,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.03,0.0654,0.3418,0.999076427,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.05,0.044,0.2943,0.998675877,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.07,0.0339,0.2761,0.998260515,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.1,0.0256,0.2569,0.997688675,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.15,0.0186,0.2393,0.996772221,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.2,0.0146,0.2219,0.996009981,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.25,0.012,0.204,0.995416536,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.3,0.0102,0.1872,0.994953775,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.5,0.00648,0.1685,0.992439724,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,0.75,0.00462,0.1686,0.98867462,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,1,0.00381,0.21,0.981261785,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,1.2,0.00337,0.2291,0.975540112,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,1.3,0.0032,0.2385,0.972458381,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,1.5,0.00294,0.2625,0.965153619,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,1.75,0.00272,0.2962,0.954382256,6
177,766.64,2,3,Co(C2H8N2)3,SO4,25,18.01528,1.844,0.00265,0.3047,0.950648401,6
178,437.257,1,3,La,ClO4,25,18.01528,0.1,0.3793,0.827,0.99405872,1
178,437.257,1,3,La,ClO4,25,18.01528,0.2,0.36,0.8796,0.987403015,1
178,437.257,1,3,La,ClO4,25,18.01528,0.3,0.3686,0.9406,0.979871342,1
178,437.257,1,3,La,ClO4,25,18.01528,0.4,0.3902,1.0057,0.97142715,1
178,437.257,1,3,La,ClO4,25,18.01528,0.5,0.4218,1.0749,0.962011379,1
178,437.257,1,3,La,ClO4,25,18.01528,0.6,0.4632,1.1485,0.951555752,1
